TIME, Match_Time, DriverStation_Attached, FPGA_Active, Brownout_Protection_Active, PDP_Voltage, PDP_Total_Current, PDP_DT_FL_Current, PDP_DT_FR_Current, PDP_DT_RL_Current, PDP_DT_RR_Current, Hopper_Motor_Current, Climber_Motor1_Current, Climber_Motor2_Current, Intake_Motor_Current, Shooter_Motor_Current, RIO_Loop_Time, RIO_Cpu_Load, RIO_RAM_Usage, Driver_FwdRev_cmd, Driver_Strafe_cmd, Driver_Rotate_cmd, Driver_Vision_Align_Desired, DT_Running_Closed_Loop, Robot_FwdRev_Vel, Robot_Strafe_Vel, Robot_Est_FwdRev_Vel, Robot_Est_Strafe_Vel, Robot_FwdRev_Dist, Robot_Strafe_Dist, Robot_Pose_Angle, Op_Gear_Release_Desired, Shot_State_Command, Hopper_Feed_Cmd, Intake_Speed_Cmd, Op_Intake_Desired, Op_Eject_Desired, Op_Climb_Speed_Cmd, Climber_Current_Limit, Shooter_Desired_Velocity, Shooter_Actual_Velocity, Shooter_Motor_Voltage, Shooter_Velocity_OK, Shot_Counter, FL_Motor_Cmd, FR_Motor_Cmd, RL_Motor_Cmd, RR_Motor_Cmd, FL_Actual_Wheel_Velocity, FR_Actual_Wheel_Velocity, RL_Actual_Wheel_Velocity, RR_Actual_Wheel_Velocity, FL_Desired_Wheel_Velocity, FR_Desired_Wheel_Velocity, RL_Desired_Wheel_Velocity, RR_Desired_Wheel_Velocity, Vision_System_Online, Valid_Vision_Target_Found, Vision_Target_Angle_From_Camera, Vision_Target_Gyro_Actual_Angle_At_Frame, Vision_Target_Gyro_Desired_Angle_At_Frame, Vision_Target_Range, Vision_Process_Time, Vision_CoProc_FPS, Vision_CoProc_CPU_load, Vision_CoProc_Mem_load, Vision_Align_Possible, Vision_DT_Rotate_Cmd, Vision_Align_On_Target, Vision_Align_State, Air_Pressure, Compressor_Current, Gear_Solenoid_Cmd, Battery_Dead, Loop Execution Dev, 
sec, sec, bit, bit, bit, V, A, A, A, A, A, A, A, A, A, A, msec, %, %, cmd, cmd, cmd, bit, bit, ft/sec, ft/sec, ft/sec, ft/sec, ft, ft, deg, bit, bits, cmd, cmd, bit, bit, cmd, bit, rpm, rpm, V, bit, count, cmd, cmd, cmd, cmd, rpm, rpm, rpm, rpm, rpm, rpm, rpm, rpm, bit, bit, deg, deg, deg, ft, msec, frames/sec, %, %, bit, cmd, bit, states, psi, A, bit, bit, msec, 
1129.400982, -1.0, 1.0, 1.0, 0.0, 12.3, 12.0, 0.0, 0.0, 0.0, 0.0, 3.75, 0.0, 0.0, 0.0, 17.125, 13.598000000001775, 67.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.014506606071209559, -0.005397707776309266, 0.0, 0.0, 48.627414681506394, -4.167346431689072, -84.0343, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3148.095703125, 9.645796676441837, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.5256963752688202, 1.7881175156553266, 0.5181064813545774, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.3343749999999999, -84.0244680605025, -85.3588430605025, -1.0, 110.94500000006519, 7.398967104186952, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.26854250000001, 0.0, 0.0, 0.0, 0.8360000001448498, 
1129.418784, -1.0, 1.0, 1.0, 0.0, 12.3, 20.75, 0.0, 0.0, 0.0, 0.0, 3.75, 0.0, 0.0, 0.0, 19.5, 14.269999999896754, 67.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.004388330752953768, 0.004720567541946525, 0.0, 0.0, 48.627254891840984, -4.16725055788983, -84.03832500000001, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3154.1015625, 9.331915933528837, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.5256963752688202, 0.2903569888849796, 0.1779488448794769, -0.32842852050150667, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.3343749999999999, -84.0244680605025, -85.3588430605025, -1.0, 110.94500000006519, 7.398967104186952, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, -1.5889999999853899, 
1129.439997, -1.0, 1.0, 1.0, 0.0, 12.4, 20.75, 0.0, 0.0, 0.0, 0.0, 2.375, 0.0, 0.0, 0.0, 19.125, 11.74300000002404, 67.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0023002112392522837, 0.003840251689501779, 0.0, 0.0, 48.62715901804174, -4.167282515822908, -84.0366, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3168.603515625, 8.571358748778104, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.5256963752688202, -0.0, 0.1779488448794769, -0.4668326250424258, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.3343749999999999, -84.0244680605025, -85.3588430605025, -1.0, 110.94500000006519, 7.398967104186952, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.36009522500002, 0.0, 0.0, 0.0, -0.47900000005938637, 
1129.457947, -1.0, 1.0, 1.0, 0.0, 12.450000000000001, 20.75, 0.0, 0.0, 0.0, 0.0, 2.375, 0.0, 0.0, 0.0, 16.25, 13.828000000103202, 67.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, -0.001607319955581239, 0.0061948862627015395, 0.0, 0.0, 48.62696727044326, -4.167154684090587, -84.03725, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3168.603515625, 8.100537634408603, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.600015053177654, -0.7251100465679208, -0.536838763526619, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -84.02950847189132, -85.64982097189132, -1.0, 100.71699999994598, 7.596302120132329, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, 0.4619999999522406, 
1129.478843, -1.0, 1.0, 1.0, 0.0, 12.65, 16.625, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0, 0.0, 0.0, 12.0, 11.52900000010959, 67.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, -0.02699271888309273, -0.017172800535420425, 0.0, 0.0, 48.62648790144704, -4.167506221354479, -84.0461125, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3186.767578125, 7.1951124144672525, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, -3.413877786452568, -0.7358980735248128, -1.6471179389152037, -0.5252646997917543, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -84.02950847189132, -85.64982097189132, -1.0, 100.71699999994598, 7.596302120132329, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, 0.8140000002003944, 
1129.498829, -1.0, 1.0, 1.0, 0.0, 12.75, 16.625, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0, 0.0, 0.0, 7.75, 11.612000000013722, 67.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, -0.02770111022455047, -0.016464409193962685, 0.0, 0.0, 48.626360069714714, -4.167378389622154, -84.03996250000002, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3206.982421875, 6.132746823069404, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, -3.413877786452568, -0.7318492029986536, -1.6471179389152037, -0.5557818864073121, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -84.02950847189132, -85.64982097189132, -1.0, 100.71699999994598, 7.596302120132329, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.26854250000001, 0.0, 0.0, 0.0, -0.1199999999425927, 
1129.517603, -1.0, 1.0, 1.0, 0.0, 12.75, 16.625, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0, 0.0, 0.0, 4.125, 11.717000000089683, 67.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, -0.02680499122809766, -0.0173605281904155, 0.0, 0.0, 48.62632811178163, -4.167346431689072, -84.0356, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3226.318359375, 5.21524926686217, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, -3.413877786452568, -0.5264738572456731, -1.6471179389152037, -0.5557818864073121, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -84.02950847189132, -85.64982097189132, -1.0, 100.71699999994598, 7.596302120132329, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, -0.534999999918, 
1129.540388, -1.0, 1.0, 1.0, 0.0, 12.8, 5.125, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0, 0.0, 0.0, 1.5, 11.653999999907683, 67.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, -0.02680499122809766, -0.0173605281904155, 0.0, 0.0, 48.62632811178163, -4.167346431689072, -84.038425, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3242.28515625, 4.8772238514174, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, -3.413877786452568, -0.5264738572456731, -1.6471179389152037, -0.5557818864073121, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -84.02950847189132, -85.64982097189132, -1.0, 100.71699999994598, 7.596302120132329, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, 0.28300000006311166, 
1129.557003, -1.0, 1.0, 1.0, 0.0, 12.8, 5.125, 0.0, 0.0, 0.0, 0.0, 2.375, 0.0, 0.0, 0.0, 0.125, 12.741000000005442, 67.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, -0.02680499122809766, -0.0173605281904155, 0.0, 0.0, 48.626392027647796, -4.167346431689074, -84.03992500000001, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3251.3671875, 4.51505376344086, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, -3.413877786452568, -0.1873232867042547, -1.6471179389152037, -0.5557818864073121, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -84.02950847189132, -85.64982097189132, -1.0, 100.71699999994598, 7.596302120132329, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, -1.948999999985972, 
1129.577237, -1.0, 1.0, 1.0, 0.0, 12.8, 5.125, 0.0, 0.0, 0.0, 0.0, 2.375, 0.0, 0.0, 0.0, 0.125, 13.040999999930136, 67.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, -0.011032448434621742, -0.004547632454922103, 0.0, 0.0, 48.626519859380124, -4.167346431689074, -84.0408125, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3253.125, 4.5029814271749755, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, -0.13822781997137956, 0.17208220533065335, -0.12080976329482129, -0.5557818864073121, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -84.02950847189132, -85.64982097189132, -1.0, 100.71699999994598, 7.596302120132329, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, 0.8829999999124993, 
1129.60207, -1.0, 1.0, 1.0, 0.0, 12.8, 5.125, 0.0, 0.0, 0.0, 0.0, 2.375, 0.0, 0.0, 0.0, 0.0, 12.52399999998488, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0017618838548884427, 0.0015865275319314948, 0.0, 0.0, 48.62667964904553, -4.167314473755994, -84.0374625, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3248.876953125, 4.965786901270772, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17208220533065335, 0.11813346553864727, -0.5557818864073121, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.8109374999999999, -84.0244345177219, -85.8353720177219, -1.0, 100.28099999995902, 7.536874156806596, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.26854250000001, 0.0, 0.0, 0.0, 4.873000000070533, 
1129.623816, -1.0, 1.0, 1.0, 0.0, 12.8, 2.375, 0.0, 0.0, 0.0, 0.0, 2.375, 0.0, 0.0, 0.0, 0.125, 20.320000000083382, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, -6.4617489998351E-4, 0.0016770838652038359, 0.0, 0.0, 48.62674356491169, -4.167314473755994, -84.04365000000001, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3240.087890625, 5.425122189638319, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2895560424832919, 0.11813346553864727, -0.08226755532591817, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.8109374999999999, -84.0244345177219, -85.8353720177219, -1.0, 100.28099999995902, 7.536874156806596, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, 1.1240000000998407, 
1129.640376, -1.0, 1.0, 1.0, 0.0, 12.8, 2.375, 0.0, 0.0, 0.0, 0.0, 2.375, 0.0, 0.0, 0.0, 0.125, 13.388999999961015, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, 0.001419921133203701, -3.890121679833753E-4, 0.0, 0.0, 48.62677552284477, -4.167346431689072, -84.0434125, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3231.4453125, 5.884457478005865, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2895560424832919, 0.11813346553864727, -0.08226755532591817, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.8109374999999999, -84.0244345177219, -85.8353720177219, -1.0, 100.28099999995902, 7.536874156806596, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, -3.5370000000693835, 
1129.657853, -1.0, 1.0, 1.0, 0.0, 12.75, 2.375, 0.0, 0.0, 0.0, 0.0, 2.375, 0.0, 0.0, 0.0, 0.625, 12.964000000010856, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0017788810602046682, -7.479720949843425E-4, 0.0, 0.0, 48.626807480777856, -4.167378389622154, -84.0464375, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3224.560546875, 6.045845552297166, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2895560424832919, 0.11813346553864727, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.8109374999999999, -84.0244345177219, -85.8353720177219, -1.0, 100.28099999995902, 7.536874156806596, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, -2.124999999996362, 
1129.679721, -1.0, 1.0, 1.0, 0.0, 12.700000000000001, 4.5, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0, 0.0, 0.0, 1.375, 16.697000000021944, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0017788810602046682, -7.479720949843425E-4, 0.0, 0.0, 48.62677552284477, -4.167346431689072, -84.04496250000001, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3219.7265625, 6.318963831867058, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2895560424832919, 0.11813346553864727, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.8109374999999999, -84.0244345177219, -85.8353720177219, -1.0, 100.28099999995902, 7.536874156806596, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.26854250000001, 0.0, 0.0, 0.0, 1.7330000000401924, 
1129.698066, -1.0, 1.0, 1.0, 0.0, 12.700000000000001, 4.5, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0, 0.0, 0.0, 2.375, 12.237999999797466, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0017788810602046682, -7.479720949843425E-4, 0.0, 0.0, 48.62677552284477, -4.167346431689072, -84.0422875, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3215.478515625, 6.530009775171067, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2895560424832919, 0.11813346553864727, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.8109374999999999, -84.0244345177219, -85.8353720177219, -1.0, 100.28099999995902, 7.536874156806596, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.26854250000001, 0.0, 0.0, 0.0, -1.226000000106069, 
1129.7178, -1.0, 1.0, 1.0, 0.0, 12.700000000000001, 4.5, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0, 0.0, 0.0, 3.375, 11.28500000004351, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0017788810602046682, -7.479720949843425E-4, 0.0, 0.0, 48.62671160697861, -4.167282515822912, -84.0473, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3210.9375, 6.527859237536657, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2895560424832919, 0.11813346553864727, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.8109374999999999, -84.0244345177219, -85.8353720177219, -1.0, 100.28099999995902, 7.536874156806596, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, -0.2660000000287255, 
1129.740379, -1.0, 1.0, 1.0, 0.0, 12.700000000000001, 6.625, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0, 0.0, 0.0, 4.0, 12.336000000004788, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, 6.080434971262037E-4, -1.0606176101939586E-4, 0.0, 0.0, 48.62661573317937, -4.167314473755992, -84.04455, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3207.12890625, 6.540175953079179, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08183043483968602, 0.057522869743139866, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.525, -84.04243948320935, -85.56743948320936, -1.0, 99.3300000000745, 7.304815334271034, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, 1.5370000000802975, 
1129.7568, -1.0, 1.0, 1.0, 0.0, 12.700000000000001, 6.625, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0, 0.0, 0.0, 4.125, 12.259000000085507, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, 6.080434971262037E-4, -1.0606176101939586E-4, 0.0, 0.0, 48.62658377524629, -4.16728251582291, -84.04531250000001, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3204.931640625, 6.515542521994135, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08183043483968602, 0.057522869743139866, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.525, -84.04243948320935, -85.56743948320936, -1.0, 99.3300000000745, 7.304815334271034, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.26854250000001, 0.0, 0.0, 0.0, -2.2019999999156425, 
1129.777866, -1.0, 1.0, 1.0, 0.0, 12.700000000000001, 6.625, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0, 0.0, 0.0, 4.125, 10.949999999866122, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, 6.080434971262037E-4, -1.0606176101939586E-4, 0.0, 0.0, 48.62658377524629, -4.16728251582291, -84.0458375, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3204.052734375, 6.515542521994135, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08183043483968602, 0.057522869743139866, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.525, -84.04243948320935, -85.56743948320936, -1.0, 99.3300000000745, 7.304815334271034, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, 0.9169999998266576, 
1129.799092, -1.0, 1.0, 1.0, 0.0, 12.65, 7.125, 0.0, 0.0, 0.0, 0.0, 3.25, 0.0, 0.0, 0.0, 4.0, 10.434000000032029, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, 2.509908680534039E-4, 2.509908680534039E-4, 0.0, 0.0, 48.62655181731321, -4.167250557889828, -84.041675, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3204.4921875, 6.42932551319648, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.057522869743139866, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.525, -84.04243948320935, -85.56743948320936, -1.0, 99.3300000000745, 7.304815334271034, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, 1.1719999999786523, 
1129.819627, -1.0, 1.0, 1.0, 0.0, 12.65, 7.125, 0.0, 0.0, 0.0, 0.0, 3.25, 0.0, 0.0, 0.0, 4.0, 18.06999999985237, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, -5.602803135570042E-4, -1.5232008708436284E-5, 0.0, 0.0, 48.62642398558088, -4.167314473755992, -84.044025, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3204.78515625, 6.343108504398827, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.06245793499716565, -0.06594885424716532, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.525, -84.04243948320935, -85.56743948320936, -1.0, 99.3300000000745, 7.304815334271034, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, 0.37999999993189704, 
1129.839052, -1.0, 1.0, 1.0, 0.0, 12.700000000000001, 7.125, 0.0, 0.0, 0.0, 0.0, 3.25, 0.0, 0.0, 0.0, 3.75, 12.150000000019645, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, -5.602803135570042E-4, -1.5232008708436284E-5, 0.0, 0.0, 48.626392027647796, -4.167346431689072, -84.04885, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3203.173828125, 6.318475073313783, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.06245793499716565, -0.06594885424716532, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.525, -84.04243948320935, -85.56743948320936, -1.0, 99.3300000000745, 7.304815334271034, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.26854250000001, 0.0, 0.0, 0.0, -2.0320000001174776, 
1129.857862, -1.0, 1.0, 1.0, 0.0, 12.700000000000001, 6.5, 0.0, 0.0, 0.0, 0.0, 3.25, 0.0, 0.0, 0.0, 3.75, 13.419000000112646, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, -5.602803135570042E-4, -1.5232008708436284E-5, 0.0, 0.0, 48.626392027647796, -4.167346431689072, -84.04657500000002, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3199.365234375, 6.4662756598240465, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.06245793499716565, -0.06594885424716532, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -84.03642381249503, -85.65673631249503, -1.0, 100.15999999991618, 7.655736826388345, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, 0.577000000002954, 
1129.879816, -1.0, 1.0, 1.0, 0.0, 12.700000000000001, 6.5, 0.0, 0.0, 0.0, 0.0, 2.75, 0.0, 0.0, 0.0, 4.0, 11.623000000099637, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, -5.122741622215926E-4, 3.27741426269754E-5, 0.0, 0.0, 48.62655181731321, -4.167314473755992, -84.0460625, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3195.556640625, 6.712609970674487, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05571867739039129, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -84.03642381249503, -85.65673631249503, -1.0, 100.15999999991618, 7.655736826388345, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, 1.7870000001312292, 
1129.898237, -1.0, 1.0, 1.0, 0.0, 12.700000000000001, 6.5, 0.0, 0.0, 0.0, 0.0, 2.75, 0.0, 0.0, 0.0, 4.5, 10.776000000078056, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.626647691112446, -4.167346431689072, -84.04815, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3195.556640625, 6.811143695014663, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -84.03642381249503, -85.65673631249503, -1.0, 100.15999999991618, 7.655736826388345, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, -1.651999999940017, 
1129.918168, -1.0, 1.0, 1.0, 0.0, 12.700000000000001, 6.5, 0.0, 0.0, 0.0, 0.0, 2.75, 0.0, 0.0, 0.0, 5.0, 11.116000000129134, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, 6.12053270482432E-4, 6.12053270482432E-4, 0.0, 0.0, 48.6267116069786, -4.167346431689072, -84.0501, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3194.677734375, 6.860410557184751, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.14027227694328948, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -84.03642381249503, -85.65673631249503, -1.0, 100.15999999991618, 7.655736826388345, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, 0.05000000008294592, 
1129.940077, -1.0, 1.0, 1.0, 0.0, 12.700000000000001, 7.75, 0.0, 0.0, 0.0, 0.0, 2.375, 0.0, 0.0, 0.0, 5.25, 11.224000000083834, 68.5, 73.4, -0.0, -0.0, -0.0, 0.0, 0.0, 6.12053270482432E-4, 6.12053270482432E-4, 0.0, 0.0, 48.6267116069786, -4.167346431689072, -84.04955000000001, 0.0, 2.0, -0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3200.0, 3195.849609375, 6.798826979472141, 1.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.14027227694328948, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -84.03642381249503, -85.65673631249503, -1.0, 100.15999999991618, 7.655736826388345, 79.8, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, 0.24800000003779132, 
